Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1741024488,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1741024489,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1741024490,1,,Aggregated,0.000000,0.000000,6,6,28,28,49,49,49,49,49,49,49,8,0,3,12.033251249704335,1.1700190007104538,49.26258600062283,171.625
1741024491,3,,Aggregated,0.000000,0.000000,3,4,5,6,37,42,49,49,49,49,49,32,0,3,8.247137906266744,1.047805999405682,49.26258600062283,171.625
1741024492,5,,Aggregated,4.000000,0.000000,2,3,4,4,36,39,42,49,49,49,49,72,0,2,7.217068263849392,0.9817670015763724,49.26258600062283,171.625
1741024493,6,,Aggregated,8.000000,0.000000,2,3,3,4,36,39,42,43,49,49,49,120,0,2,6.855693058347849,0.9451179994357517,49.26258600062283,171.64166666666668
1741024494,8,,Aggregated,14.000000,0.000000,2,3,3,3,35,38,41,43,49,49,49,184,0,2,6.600171445657195,0.9451179994357517,49.26258600062283,171.66847826086956
1741024495,10,,Aggregated,20.200000,0.000000,2,3,3,3,35,37,39,42,49,49,49,264,0,2,6.417677916694877,0.9027849991980474,49.26258600062283,171.70075757575756
1741024496,11,,Aggregated,25.333333,0.000000,2,3,3,3,34,37,39,41,49,49,49,352,0,2,6.332361954574398,0.8915250000427477,49.26258600062283,171.72727272727272
1741024497,13,,Aggregated,31.571429,0.000000,2,3,3,3,34,37,39,39,49,49,49,456,0,2,6.232697576798161,0.8915250000427477,49.26258600062283,171.7565789473684
1741024498,15,,Aggregated,37.625000,0.000000,2,3,3,3,34,37,39,42,110,110,110,576,0,2,6.379382927102976,0.8915250000427477,114.00375999983225,171.78472222222223
1741024499,16,,Aggregated,43.222222,0.000000,2,3,3,4,34,38,43,120,240,240,240,700,0,2,8.292935652893252,0.8915250000427477,239.41841600026237,171.13857142857142
1741024500,18,,Aggregated,49.300000,0.000000,2,3,4,5,35,39,84,160,250,250,250,831,0,2,9.871788489806354,0.8915250000427477,249.66585599941027,170.76293622141998
1741024501,20,,Aggregated,59.600000,0.000000,2,3,4,5,35,39,92,160,250,250,250,966,0,2,9.939451471036666,0.8915250000427477,249.66585599941027,170.02587991718426
1741024502,21,,Aggregated,71.200000,0.000000,2,3,4,5,35,43,110,160,240,250,250,1109,0,2,11.088182904440187,0.8653750010125805,249.66585599941027,171.28403967538324
1741024503,23,,Aggregated,84.800000,0.000000,2,3,4,5,36,58,110,160,240,250,250,1285,0,2,11.388520787572869,0.8653750010125805,249.66585599941027,171.37898832684826
1741024504,25,,Aggregated,95.400000,0.000000,2,3,5,6,36,60,110,160,240,250,250,1471,0,2,11.463500465700877,0.8653750010125805,249.66585599941027,170.58871515975528
1741024505,26,,Aggregated,105.100000,0.000000,2,3,5,6,37,68,110,160,240,250,250,1661,0,2,11.74645228539839,0.8653750010125805,249.66585599941027,171.52137266706802
1741024506,28,,Aggregated,118.900000,0.000000,3,4,5,6,38,76,110,160,240,250,250,1867,0,3,12.443967036448834,0.8653750010125805,249.66585599941027,171.13872522763793
1741024507,30,,Aggregated,130.600000,0.000000,3,4,5,6,39,81,110,150,240,250,250,2080,0,3,12.808599425029744,0.8613900008640485,249.66585599941027,170.9658653846154
1741024508,31,,Aggregated,141.300000,0.000000,3,4,5,7,42,87,110,160,240,250,250,2289,0,3,14.2981260454572,0.8613900008640485,249.66585599941027,170.53604193971165
1741024509,33,,Aggregated,152.500000,0.000000,3,4,6,8,58,91,120,170,240,260,260,2500,0,3,15.560334889616934,0.8613900008640485,259.2909340000915,170.538
1741024510,35,,Aggregated,163.100000,0.000000,3,5,7,10,68,96,160,190,270,290,290,2708,0,3,17.706983946106583,0.8613900008640485,287.5642369999696,170.23190546528804
1741024511,36,,Aggregated,174.300000,0.000000,4,5,8,14,74,100,180,220,310,310,310,2907,0,4,20.398900175116545,0.8613900008640485,308.909000001222,170.83488132094942
1741024512,38,,Aggregated,183.100000,0.000000,4,6,10,34,77,110,200,270,310,390,390,3124,0,4,22.808364162632895,0.8613900008640485,389.6409900007711,170.5016005121639
1741024513,40,,Aggregated,187.800000,0.000000,4,7,12,35,80,110,210,280,380,390,390,3335,0,4,25.00583249567407,0.8613900008640485,392.0637209994311,170.52683658170915
1741024514,41,,Aggregated,195.600000,0.000000,5,8,14,38,82,120,260,300,400,470,470,3544,0,5,27.849669443591623,0.8613900008640485,474.15572499994596,169.99097065462755
1741024515,43,,Aggregated,202.800000,0.000000,5,9,22,49,84,160,290,320,410,470,470,3772,0,5,30.681307651669478,0.8613900008640485,474.15572499994596,169.6627783669141
1741024516,45,,Aggregated,205.600000,0.000000,5,11,34,65,88,170,300,380,470,490,490,3975,0,5,33.32722398065326,0.8613900008640485,493.45341799926246,169.49635220125785
1741024517,46,,Aggregated,206.300000,0.000000,6,12,36,69,91,180,320,400,510,590,590,4177,0,6,36.73765953126733,0.8613900008640485,589.6955940006592,170.03112281541777
1741024518,48,,Aggregated,207.500000,0.000000,6,14,44,72,93,190,390,420,520,670,670,4380,0,6,39.807150976964536,0.8613900008640485,670.2482880009484,169.74634703196347
1741024519,50,,Aggregated,210.200000,0.000000,7,17,60,74,97,200,400,480,680,750,750,4611,0,7,43.33711601932189,0.8613900008640485,752.0496519991866,169.65820863153328
1741024520,51,,Aggregated,209.500000,0.000000,8,18,66,77,99,210,420,500,700,780,780,4800,0,8,46.468565356066186,0.8613900008640485,779.1681460003019,169.41875
1741024521,53,,Aggregated,212.400000,0.000000,8,21,68,78,100,260,480,580,700,890,890,5023,0,8,50.42223786006916,0.8613900008640485,887.7780040002108,170.1807684650607
1741024522,55,,Aggregated,210.200000,0.000000,9,24,70,79,100,280,490,600,700,890,890,5230,0,9,52.84027311073091,0.8613900008640485,887.7780040002108,169.32351816443594
1741024523,56,,Aggregated,211.300000,0.000000,10,28,72,81,110,290,510,670,810,890,890,5416,0,10,56.264021673030186,0.8613900008640485,889.0212530004646,169.31905465288037
1741024524,58,,Aggregated,209.700000,0.000000,11,36,75,83,110,300,570,690,880,900,900,5655,0,11,60.09289190028743,0.8613900008640485,903.8403869999456,168.6371352785146
1741024525,60,,Aggregated,207.700000,0.000000,12,40,77,85,110,310,600,760,920,1100,1100,5855,0,12,63.78898271360313,0.8613900008640485,1071.579022998776,169.10196413321947
1741024526,61,,Aggregated,204.600000,0.000000,13,56,79,86,120,330,670,800,1000,1100,1100,6067,0,13,67.82971716056218,0.8613900008640485,1071.579022998776,169.12197132025713
1741024527,63,,Aggregated,209.200000,0.000000,14,62,80,88,140,390,700,830,1000,1100,1100,6257,0,14,71.4674509368912,0.8613900008640485,1075.9381819989358,170.24724308774174
1741024528,65,,Aggregated,211.100000,0.000000,15,66,82,90,170,390,710,880,1000,1100,1100,6486,0,15,74.74234704071868,0.8613900008640485,1075.9381819989358,169.40209682392847
1741024529,66,,Aggregated,210.200000,0.000000,16,70,84,92,170,400,780,900,1000,1100,1100,6702,0,16,78.18081368742189,0.8613900008640485,1075.9381819989358,169.35064159952253
1741024530,68,,Aggregated,205.700000,0.000000,17,71,85,93,180,440,800,910,1000,1100,1100,6895,0,17,81.99057543032679,0.8613900008640485,1107.9362439995748,170.25395213923133
